"labels","Time","Line","tsNs","id"
[object Object],2024-07-31 23:52:26,"{""time"":""2024-07-31T23:52:26.179319544+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462746179486397,1722462746179486397_4ac4eb9e
[object Object],2024-07-31 23:50:43,"{""time"":""2024-07-31T23:50:43.01019009+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462643010331822,1722462643010331822_cc2074cc
[object Object],2024-07-31 23:49:36,"{""time"":""2024-07-31T23:49:36.721765541+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462576721939174,1722462576721939174_95d8f336
[object Object],2024-07-31 23:48:20,"{""time"":""2024-07-31T23:48:20.442396102+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462500442773773,1722462500442773773_42ee191e
[object Object],2024-07-31 23:47:37,"{""time"":""2024-07-31T23:47:37.730358552+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462457730575601,1722462457730575601_6f667df6
[object Object],2024-07-31 23:47:14,"{""time"":""2024-07-31T23:47:14.257491679+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462434257780451,1722462434257780451_f71af376
[object Object],2024-07-31 23:47:10,"{""time"":""2024-07-31T23:47:10.321355524+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722462430321527116,1722462430321527116_51e1f17e
[object Object],2024-08-01 00:37:37,"{""time"":""2024-08-01T00:37:37.922644813+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722465457922781042,1722465457922781042_6b1026fc
[object Object],2024-08-01 00:13:08,"{""time"":""2024-08-01T00:13:08.543435896+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722463988543661065,1722463988543661065_75849140
[object Object],2024-08-02 05:15:52,"{""time"":""2024-08-02T05:15:52.405684363+02:00"",""level"":""WARN"",""msg"":""Something went wrong while handling Realtime-Socket request"",""service"":""api"",""err"":""websocket: the client is not using the websocket protocol: 'upgrade' token not found in 'Connection' header""}",1722568552406124195,1722568552406124195_da37d36f
[object Object],2024-08-02 16:56:09,"{""time"":""2024-08-02T16:56:09.672982382+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722610569673131190,1722610569673131190_3128e828
[object Object],2024-08-02 17:25:13,"{""time"":""2024-08-02T17:25:13.037106075+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722612313037810468,1722612313037810468_b3ab8442
[object Object],2024-08-02 11:15:48,"{""time"":""2024-08-02T11:15:48.449804971+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722590148449946447,1722590148449946447_b88d6eec
[object Object],2024-08-02 14:34:25,"{""time"":""2024-08-02T14:34:25.714688083+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722602065714898495,1722602065714898495_39252d80
[object Object],2024-08-02 22:49:07,"{""time"":""2024-08-02T22:49:07.911853674+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722631747912201671,1722631747912201671_4fd28206
[object Object],2024-08-02 14:05:46,"{""time"":""2024-08-02T14:05:46.370563898+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722600346370773896,1722600346370773896_52716ec7
[object Object],2024-08-02 14:27:08,"{""time"":""2024-08-02T14:27:08.963905655+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722601628964077940,1722601628964077940_d6c448b5
[object Object],2024-08-02 19:20:52,"{""time"":""2024-08-02T19:20:52.488746903+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722619252489045419,1722619252489045419_cf813da
[object Object],2024-08-02 19:02:57,"{""time"":""2024-08-02T19:02:57.379229119+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722618177379398761,1722618177379398761_dc3fa5d1
[object Object],2024-08-02 19:01:47,"{""time"":""2024-08-02T19:01:47.321238889+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722618107321335538,1722618107321335538_bd950781
[object Object],2024-08-02 19:01:33,"{""time"":""2024-08-02T19:01:33.638437887+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722618093638641238,1722618093638641238_410eff5
[object Object],2024-08-03 05:19:41,"{""time"":""2024-08-03T05:19:41.609812642+02:00"",""level"":""WARN"",""msg"":""Something went wrong while handling Realtime-Socket request"",""service"":""api"",""err"":""websocket: the client is not using the websocket protocol: 'upgrade' token not found in 'Connection' header""}",1722655181610015403,1722655181610015403_d98707e0
[object Object],2024-08-03 22:35:27,"{""time"":""2024-08-03T22:35:27.753684382+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722717327753849623,1722717327753849623_eca0e393
[object Object],2024-08-03 21:30:47,"{""time"":""2024-08-03T21:30:47.579142955+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722713447579336747,1722713447579336747_a459cc3
[object Object],2024-08-03 21:30:43,"{""time"":""2024-08-03T21:30:43.976677443+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722713443977532042,1722713443977532042_4c904ebf
[object Object],2024-08-03 17:33:17,"{""time"":""2024-08-03T17:33:17.221582642+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722699197221678542,1722699197221678542_a1fac281
[object Object],2024-08-03 17:28:36,"{""time"":""2024-08-03T17:28:36.738751306+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722698916738885730,1722698916738885730_cce26eb1
[object Object],2024-08-03 12:50:58,"{""time"":""2024-08-03T12:50:58.87130492+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722682258871459567,1722682258871459567_b2081e4
[object Object],2024-08-03 12:45:56,"{""time"":""2024-08-03T12:45:56.503212997+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722681956503374248,1722681956503374248_62f4128a
[object Object],2024-08-03 12:45:12,"{""time"":""2024-08-03T12:45:12.314692549+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722681912314871942,1722681912314871942_d6265136
[object Object],2024-08-03 12:43:59,"{""time"":""2024-08-03T12:43:59.128359562+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722681839128529400,1722681839128529400_cb593686
[object Object],2024-08-03 12:43:42,"{""time"":""2024-08-03T12:43:42.452340856+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722681822452531176,1722681822452531176_c631f756
[object Object],2024-08-03 13:05:31,"{""time"":""2024-08-03T13:05:31.775339828+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722683131775530725,1722683131775530725_f6110a38
[object Object],2024-08-03 12:20:46,"{""time"":""2024-08-03T12:20:46.137983197+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680446138166179,1722680446138166179_64e6a822
[object Object],2024-08-03 12:20:45,"{""time"":""2024-08-03T12:20:45.505507383+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680445505664413,1722680445505664413_792aa4da
[object Object],2024-08-03 12:20:40,"{""time"":""2024-08-03T12:20:40.342158872+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680440342343569,1722680440342343569_acc77cea
[object Object],2024-08-03 12:20:31,"{""time"":""2024-08-03T12:20:31.978333346+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680431978493844,1722680431978493844_e110ccd2
[object Object],2024-08-03 12:18:53,"{""time"":""2024-08-03T12:18:53.746276099+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680333746857406,1722680333746857406_ef377f22
[object Object],2024-08-03 12:18:53,"{""time"":""2024-08-03T12:18:53.377454867+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722680333377590231,1722680333377590231_7a98e96a
[object Object],2024-08-03 12:07:09,"{""time"":""2024-08-03T12:07:09.795497559+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722679629795780997,1722679629795780997_abf0a0e6
[object Object],2024-08-03 11:53:09,"{""time"":""2024-08-03T11:53:09.81168176+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678789811996092,1722678789811996092_45af5f9c
[object Object],2024-08-03 11:46:57,"{""time"":""2024-08-03T11:46:57.179811779+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678417179962307,1722678417179962307_ecea59fa
[object Object],2024-08-03 11:45:25,"{""time"":""2024-08-03T11:45:25.663212772+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678325663416833,1722678325663416833_257bece2
[object Object],2024-08-03 11:43:51,"{""time"":""2024-08-03T11:43:51.297846611+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678231298126700,1722678231298126700_682c787a
[object Object],2024-08-03 11:42:18,"{""time"":""2024-08-03T11:42:18.846682466+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678138846875999,1722678138846875999_7db272aa
[object Object],2024-08-03 11:40:13,"{""time"":""2024-08-03T11:40:13.674294443+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722678013674512292,1722678013674512292_7e0b5a3a
[object Object],2024-08-03 16:18:32,"{""time"":""2024-08-03T16:18:32.31266811+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694712312765642,1722694712312765642_4c52d8b4
[object Object],2024-08-03 16:18:31,"{""time"":""2024-08-03T16:18:31.597333408+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694711597447023,1722694711597447023_a26e5a32
[object Object],2024-08-03 16:18:15,"{""time"":""2024-08-03T16:18:15.643572176+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694695643688472,1722694695643688472_b2a3b682
[object Object],2024-08-03 16:17:53,"{""time"":""2024-08-03T16:17:53.990325006+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694673990472542,1722694673990472542_f7f2ab26
[object Object],2024-08-03 16:15:46,"{""time"":""2024-08-03T16:15:46.252232825+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694546252389940,1722694546252389940_eaa6d49a
[object Object],2024-08-03 16:15:46,"{""time"":""2024-08-03T16:15:46.092841254+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694546093031011,1722694546093031011_89e93f4a
[object Object],2024-08-03 16:13:15,"{""time"":""2024-08-03T16:13:15.791662444+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694395791855809,1722694395791855809_d952c026
[object Object],2024-08-03 16:12:09,"{""time"":""2024-08-03T16:12:09.897894647+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694329898220408,1722694329898220408_37dcd236
[object Object],2024-08-03 16:12:08,"{""time"":""2024-08-03T16:12:08.726254525+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722694328726497730,1722694328726497730_d8f9b01a
[object Object],2024-08-03 16:18:32,"{""time"":""2024-08-03T16:18:32.144746115+02:00"",""level"":""ERROR"",""msg"":""Could not add seek hit"",""service"":""api"",""err"":""Error 1040: Too many connections""}",1722694712144833306,1722694712144833306_69214e28
[object Object],2024-08-03 19:59:35,"{""time"":""2024-08-03T19:59:35.716399213+02:00"",""level"":""ERROR"",""msg"":""Could not upsert user"",""service"":""web"",""err"":""username has no text""}",1722707975718116495,1722707975718116495_9d39a62
[object Object],2024-08-03 20:10:46,"{""time"":""2024-08-03T20:10:46.927523725+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722708646927668998,1722708646927668998_112428c0
[object Object],2024-08-03 19:23:45,"{""time"":""2024-08-03T19:23:45.856139878+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722705825856256211,1722705825856256211_f59dab26
[object Object],2024-08-03 19:23:26,"{""time"":""2024-08-03T19:23:26.76861679+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722705806768811604,1722705806768811604_b5855014
[object Object],2024-08-03 19:23:24,"{""time"":""2024-08-03T19:23:24.560931327+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722705804561077366,1722705804561077366_d34944e
[object Object],2024-08-03 19:22:24,"{""time"":""2024-08-03T19:22:24.957283695+02:00"",""level"":""WARN"",""msg"":""cannot receive"",""service"":""api"",""err"":""rpc error: code = Canceled desc = context canceled""}",1722705744957434401,1722705744957434401_b4586fae
[object Object],2024-08-04 06:01:57,"{""time"":""2024-08-04T06:01:57.396288445+02:00"",""level"":""WARN"",""msg"":""Something went wrong while handling Realtime-Socket request"",""service"":""api"",""err"":""websocket: the client is not using the websocket protocol: 'upgrade' token not found in 'Connection' header""}",1722744117396545115,1722744117396545115_2c98de82
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515358554+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407522120263,1722723407522120263_96a3f169
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515345106+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407521748866,1722723407521748866_8507cbd9
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515342112+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407521719210,1722723407521719210_3d5b6b1d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515313078+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407520187921,1722723407520187921_f04aef9d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515312608+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407520116286,1722723407520116286_22c29551
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515295032+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407520635760,1722723407520635760_9d81f52d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515281466+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407519819702,1722723407519819702_28a1a8d5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515259044+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407519287754,1722723407519287754_43add125
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515226218+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407518694199,1722723407518694199_e7fda05d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515213609+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407519113556,1722723407519113556_170cf38d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515203138+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407517905502,1722723407517905502_2581f0bd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515174417+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407517489803,1722723407517489803_f72bbd1
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515157722+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407517376154,1722723407517376154_ae09afa1
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.515130468+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407516026636,1722723407516026636_d4d04635
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.51509679+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407515494671,1722723407515494671_f58bf8cd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.51440604+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407514464460,1722723407514464460_2242c651
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.513963445+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407514081651,1722723407514081651_d682dd7d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.513488852+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407513578366,1722723407513578366_d63735fd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.512630641+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407512686013,1722723407512686013_bbd8ef09
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.512614488+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407512674274,1722723407512674274_782d1ea5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.51260061+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407517031542,1722723407517031542_d1101c0b
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.512577271+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407516972514,1722723407516972514_9ee44ca9
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.512322266+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407512394332,1722723407512394332_bd9c4e1d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.511671439+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407511780585,1722723407511780585_3f99fed
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.511631593+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407511769003,1722723407511769003_52814abd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.511504399+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407511596213,1722723407511596213_1d0a9e0d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.511380223+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407511490733,1722723407511490733_15216281
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.51057388+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407510745747,1722723407510745747_b9d05a13
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.510513697+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407510610845,1722723407510610845_3e14d32d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.510464789+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407510604933,1722723407510604933_49b04ef1
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.509972401+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407510056384,1722723407510056384_c65363e5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.509795173+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407509885031,1722723407509885031_71a61785
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.509551927+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407509656759,1722723407509656759_fadeb3fd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.508941061+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407509129786,1722723407509129786_bf500a25
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.508510154+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407508582883,1722723407508582883_4c710789
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.508236106+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407508355449,1722723407508355449_c84b6ff1
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507574312+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407507628073,1722723407507628073_efcf641d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507429001+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407516614883,1722723407516614883_e7d98db1
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507412748+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407516290421,1722723407516290421_de4d93f5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507376039+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407521877836,1722723407521877836_4e7e75
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507354157+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407514156140,1722723407514156140_a76d7585
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507330048+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407512656158,1722723407512656158_e87463d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507286765+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407511032206,1722723407511032206_25251af5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507268107+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407509268058,1722723407509268058_ede501dd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.507154367+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407507591354,1722723407507591354_f9481529
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.506640283+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407506719074,1722723407506719074_e2e120d5
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.505783207+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407505870859,1722723407505870859_ea1ffb01
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.505707578+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407505803649,1722723407505803649_20378e65
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.505248979+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407505342938,1722723407505342938_9059fca9
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.505178198+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407505325599,1722723407505325599_5f60816d
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.504552107+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407504632866,1722723407504632866_bf7eddd
[object Object],2024-08-04 00:16:47,"{""time"":""2024-08-04T00:16:47.504094975+02:00"",""level"":""WARN"",""msg"":""Could not bind JSON."",""service"":""api"",""err"":""unexpected EOF""}",1722723407504150896,1722723407504150896_a38488b9
